"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,1753823,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,1800727,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,1849778,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,1896523,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,1943054,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,1964087,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,1948583,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,1919422,,
"ESP","Spain","3034","30-34 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,1887524,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,1642035,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,1705849,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,1758309,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,1807412,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,1858018,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,1910037,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,1970499,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,2015650,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,2033147,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,2052986,,
"ESP","Spain","3539","35-39 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,2107352,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,1612744,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,1674329,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,1712986,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,1745696,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,1777933,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,1811399,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,1855765,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,1891141,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,1912628,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,1935751,,
"ESP","Spain","3539","35-39 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,1983868,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,8812004,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,9152514,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,9386836,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,9648201,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,9897933,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,10152085,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,10408458,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,10637269,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,10811947,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,11001156,,
"ESP","Spain","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,11412440,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,10127941,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,10419418,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,10658046,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,10917672,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,11165097,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,11415057,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,11669942,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,11898498,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,12088753,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,12288117,,
"ESP","Spain","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,12599027,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,54844,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,54452,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,53203.33,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,50765,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,47325,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,43184,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,39283,,
"EST","Estonia","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,36431,,
